Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Jitting;1;189600;1;189600
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Jitting;1;9025500;1;9025500
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Jitting;2;192600;16;12037.5
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Jitting;2;57526000;16;3595375
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Pilot;1;81793800;16;5112112.5
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Pilot;2;172132000;32;5379125
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Pilot;3;357152500;64;5580507.81
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Pilot;4;778427400;128;6081464.06
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Warmup;1;3200;128;25
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Warmup;2;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Warmup;3;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Warmup;4;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Warmup;5;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Warmup;6;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;1;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;2;800;128;6.25
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;3;700;128;5.47
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;4;900;128;7.03
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;5;700;128;5.47
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;6;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;7;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;8;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;9;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;10;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;11;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;12;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;13;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;14;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;15;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;16;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;17;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;18;600;128;4.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;19;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Overhead;Actual;20;500;128;3.91
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Warmup;1;675859200;128;5280150
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Warmup;2;722460100;128;5644219.53
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Warmup;3;652949600;128;5101168.75
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Warmup;4;692102500;128;5407050.78
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Warmup;5;744331800;128;5815092.19
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Warmup;6;690973200;128;5398228.13
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;1;625149500;128;4883980.47
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;2;691812200;128;5404782.81
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;3;732439900;128;5722186.72
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;4;704762800;128;5505959.38
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;5;750840000;128;5865937.5
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;6;688991300;128;5382744.53
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;7;697134500;128;5446363.28
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;8;729471200;128;5698993.75
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;9;768577200;128;6004509.38
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;10;699116900;128;5461850.78
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;11;714458200;128;5581704.69
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;12;698551700;128;5457435.16
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;13;694114700;128;5422771.09
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;14;703288800;128;5494443.75
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;15;801073000;128;6258382.81
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;16;753336100;128;5885438.28
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;17;747762700;128;5841896.09
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;18;756027400;128;5906464.06
ParallelCode.Execute;CodeSharp.Concurrency.BackgroundWorkers;ParallelCode;Execute;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;.NET Core 3.1;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Job-UHCSTJ(Runtime=.NET Core 3.1);;1;Workload;Actual;19;782083100;128;6110024.22
